time_s,head_x_m,head_y_m,head_yaw_rad,state,q_joint_01_rad,q_joint_02_rad,q_joint_03_rad,q_joint_04_rad,q_joint_05_rad,q_joint_06_rad,q_joint_07_rad,q_joint_08_rad,q_joint_09_rad,dq_joint_01_rad_s,dq_joint_02_rad_s,dq_joint_03_rad_s,dq_joint_04_rad_s,dq_joint_05_rad_s,dq_joint_06_rad_s,dq_joint_07_rad_s,dq_joint_08_rad_s,dq_joint_09_rad_s,cmd_joint_01_rad,cmd_joint_02_rad,cmd_joint_03_rad,cmd_joint_04_rad,cmd_joint_05_rad,cmd_joint_06_rad,cmd_joint_07_rad,cmd_joint_08_rad,cmd_joint_09_rad,range_head_range_m60_m,range_head_range_m30_m,range_head_range_00_m,range_head_range_p30_m,range_head_range_p60_m
147.902000,2.251515,-0.090311,0.722241,slither,0.075625,-0.312950,-0.545667,-0.489491,-0.183958,0.199666,0.473657,0.469234,0.189661,-2.094491,-2.028509,-0.805433,0.848512,1.966589,1.892075,0.839487,-0.757900,-1.900355,-0.029774,-0.388036,-0.522757,-0.362554,0.005691,0.383457,0.567113,0.457194,0.111771,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
147.952000,2.249555,-0.100175,0.810506,slither,-0.042793,-0.409745,-0.568806,-0.430716,-0.077231,0.296926,0.504083,0.412050,0.078580,-2.430332,-1.877263,-0.201115,1.500968,2.342409,1.972144,0.302077,-1.479068,-2.384731,-0.164253,-0.461579,-0.492835,-0.242343,0.154381,0.483353,0.566942,0.359197,-0.029495,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.002000,2.253026,-0.116452,0.843651,slither,-0.157173,-0.484894,-0.559646,-0.345185,0.034977,0.383492,0.506153,0.334976,-0.032159,-2.102240,-1.111358,0.457301,1.927076,2.321043,1.465080,-0.238917,-1.710665,-2.080999,-0.249625,-0.494484,-0.455024,-0.153550,0.247030,0.530624,0.543920,0.278652,-0.123962,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.052000,2.259517,-0.137313,0.829195,slither,-0.267782,-0.538966,-0.522257,-0.238822,0.150239,0.453299,0.486951,0.239781,-0.143453,-2.238281,-0.796429,1.050251,2.325458,2.425792,1.184070,-0.631984,-2.111344,-2.327307,-0.363988,-0.516459,-0.373797,-0.013629,0.369698,0.569410,0.477265,0.141637,-0.258439,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.102000,2.267595,-0.162191,0.766866,slither,-0.370212,-0.561418,-0.455493,-0.122127,0.264577,0.496833,0.442176,0.136207,-0.247877,-1.715229,-0.100734,1.515238,2.329534,2.110350,0.595226,-1.220915,-1.981304,-1.849497,-0.427838,-0.512356,-0.305895,0.079797,0.436793,0.572566,0.413300,0.043506,-0.339332,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.152000,2.275481,-0.187734,0.667209,slither,-0.455190,-0.552719,-0.367085,0.000927,0.360277,0.511364,0.372860,0.025375,-0.344379,-1.490276,0.341456,1.925482,2.602221,1.777758,-0.005269,-1.653239,-2.153869,-1.797739,-0.499242,-0.477566,-0.187870,0.213687,0.510921,0.543630,0.293561,-0.105794,-0.440831,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.202000,2.280533,-0.213466,0.536074,slither,-0.515047,-0.521413,-0.262791,0.117484,0.437954,0.504360,0.290892,-0.086078,-0.422373,-1.052458,0.752842,2.139930,2.206269,1.228313,-0.396904,-1.749363,-2.205817,-1.401333,-0.528224,-0.436109,-0.101743,0.294954,0.540617,0.502927,0.201619,-0.202109,-0.492097,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.252000,2.283640,-0.235990,0.387655,slither,-0.549170,-0.465288,-0.153109,0.227840,0.490681,0.474048,0.193079,-0.197072,-0.482663,-0.565798,1.279078,2.233161,2.148908,0.812127,-0.791300,-2.197567,-2.314093,-1.022514,-0.541684,-0.349861,0.031850,0.398487,0.553176,0.412779,0.052510,-0.334432,-0.540532,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.302000,2.284653,-0.256609,0.220843,slither,-0.554190,-0.389857,-0.041728,0.329315,0.520760,0.417670,0.083712,-0.298454,-0.517948,0.061429,1.556284,2.283139,1.926806,0.408135,-1.214117,-2.110944,-1.780042,-0.509031,-0.530003,-0.278680,0.120054,0.452357,0.540035,0.336165,-0.049724,-0.410429,-0.552259,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.352000,2.282201,-0.275433,0.043431,slither,-0.539041,-0.300938,0.078538,0.415906,0.523999,0.340678,-0.028657,-0.387916,-0.530952,0.570964,1.955921,2.538195,1.584606,-0.232897,-1.820084,-2.397918,-1.664018,0.010335,-0.483206,-0.157627,0.243566,0.505617,0.488439,0.201786,-0.199985,-0.500738,-0.538548,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.402000,2.278043,-0.288874,-0.130279,slither,-0.498822,-0.199259,0.186368,0.481428,0.504886,0.247276,-0.141211,-0.456292,-0.514435,0.944650,2.121876,2.303452,1.042690,-0.608674,-1.976036,-2.146038,-1.083304,0.515608,-0.433536,-0.070695,0.316658,0.521462,0.434614,0.103519,-0.293350,-0.542224,-0.508752,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.452000,2.272989,-0.298979,-0.306768,slither,-0.436148,-0.088672,0.294028,0.522952,0.460170,0.143363,-0.247407,-0.499016,-0.471145,1.467454,2.153177,1.735837,0.773424,-0.944428,-2.037832,-2.156221,-0.859597,1.009007,-0.335665,0.061862,0.406335,0.514084,0.328473,-0.049711,-0.416343,-0.573497,-0.435656,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.502000,2.267683,-0.303699,-0.471151,slither,-0.353245,0.025688,0.388065,0.540771,0.391502,0.031288,-0.341370,-0.518319,-0.405861,1.524938,1.876723,1.618658,0.209518,-1.463624,-2.058095,-1.528757,-0.046991,1.465773,-0.252795,0.152400,0.454543,0.492766,0.247825,-0.147572,-0.479977,-0.569748,-0.367443,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.552000,2.262205,-0.305794,-0.631501,slither,-0.248793,0.145190,0.466756,0.531429,0.304327,-0.081195,-0.413155,-0.510035,-0.322222,2.355350,2.316440,1.457520,-0.377391,-1.946640,-2.292386,-1.369178,0.325930,1.875634,-0.112990,0.280185,0.501736,0.434042,0.114696,-0.283665,-0.546005,-0.530278,-0.243655,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.602000,2.255807,-0.304753,-0.783123,slither,-0.130890,0.259527,0.528975,0.504670,0.206757,-0.188975,-0.466397,-0.479144,-0.225788,2.244724,1.947059,1.064854,-0.644066,-1.964764,-2.005184,-0.852732,0.689572,1.848156,-0.016437,0.353563,0.512563,0.376507,0.019675,-0.365183,-0.570274,-0.484275,-0.152067,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.652000,2.251675,-0.299099,-0.905685,slither,-0.006301,0.368819,0.564238,0.451970,0.100197,-0.285747,-0.494626,-0.424679,-0.117564,2.726909,2.168711,0.433424,-1.282619,-2.209111,-1.869957,-0.293406,1.341226,2.392043,0.125986,0.440263,0.497014,0.267054,-0.124948,-0.467367,-0.575186,-0.389279,-0.008140,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.702000,2.251319,-0.289895,-0.992485,slither,0.114415,0.462832,0.572614,0.376709,-0.009115,-0.363725,-0.498273,-0.348087,-0.004188,2.274371,1.379286,-0.377278,-1.736979,-2.119720,-1.275730,0.169441,1.583745,2.178384,0.215056,0.479883,0.465923,0.181936,-0.218416,-0.519029,-0.557318,-0.311470,0.087857,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.752000,2.256922,-0.275565,-1.022324,slither,0.230751,0.530457,0.548927,0.281492,-0.119641,-0.427878,-0.481031,-0.256912,0.108885,2.344302,0.932062,-0.933609,-2.254309,-2.311146,-1.154231,0.571223,1.934553,2.337180,0.332987,0.508993,0.390592,0.042588,-0.347005,-0.567854,-0.500179,-0.179029,0.224529,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.802000,2.268154,-0.255908,-0.989567,slither,0.334484,0.565658,0.496252,0.165472,-0.228263,-0.468954,-0.439060,-0.158854,0.213922,1.746603,0.268478,-1.297567,-2.312690,-1.936841,-0.528422,1.027585,1.921476,1.847050,0.397619,0.507313,0.323502,-0.053911,-0.421128,-0.579826,-0.443576,-0.084224,0.306660,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.852000,2.282494,-0.231702,-0.897060,slither,0.422393,0.565067,0.408301,0.040703,-0.323843,-0.487017,-0.375936,-0.052893,0.312136,1.504029,-0.402722,-2.063150,-2.564561,-1.814336,-0.285520,1.579582,2.217800,1.947104,0.468610,0.473294,0.202727,-0.196630,-0.509206,-0.565998,-0.335262,0.060452,0.410062,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.902000,2.295639,-0.203374,-0.751850,slither,0.485671,0.531983,0.298964,-0.084693,-0.401887,-0.484895,-0.295866,0.051940,0.392928,1.306381,-0.786206,-2.207855,-2.293549,-1.242796,0.276293,1.441471,1.981097,1.347677,0.496502,0.430635,0.112408,-0.286141,-0.549876,-0.536002,-0.250697,0.154207,0.462695,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
148.952000,2.305670,-0.174503,-0.578549,slither,0.521339,0.473045,0.176922,-0.200805,-0.458665,-0.458697,-0.205765,0.156357,0.454839,0.357696,-1.561841,-2.608382,-2.298541,-1.024503,0.665319,1.902151,2.031573,0.956393,0.507041,0.339960,-0.030821,-0.405066,-0.580678,-0.462152,-0.111825,0.283579,0.513144,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.002000,2.310322,-0.146291,-0.380776,slither,0.527731,0.392904,0.052154,-0.306542,-0.491442,-0.412052,-0.111002,0.253638,0.493322,-0.322820,-1.772100,-2.382357,-1.780163,-0.382286,1.079139,1.957729,1.853887,0.517265,0.495765,0.267160,-0.124620,-0.468157,-0.577920,-0.393827,-0.013486,0.360185,0.527846,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.052000,2.310876,-0.122650,-0.184912,slither,0.509954,0.296834,-0.065521,-0.391796,-0.501953,-0.342770,-0.008622,0.346332,0.510778,-0.478922,-2.058228,-2.454153,-1.521285,0.033024,1.576196,2.328713,1.713409,0.066924,0.459735,0.152087,-0.248938,-0.527441,-0.533268,-0.262592,0.140037,0.459261,0.524479,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.102000,2.307837,-0.105039,-0.006154,slither,0.476596,0.197340,-0.175476,-0.456472,-0.489021,-0.260654,0.099292,0.420781,0.505135,-0.852390,-1.990199,-1.934650,-1.166783,0.379891,1.627776,2.188593,1.272071,-0.261449,0.415632,0.066962,-0.324641,-0.548616,-0.484357,-0.165929,0.236210,0.506679,0.500757,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.152000,2.303135,-0.092257,0.171043,slither,0.418662,0.088562,-0.278930,-0.501426,-0.454179,-0.170285,0.202500,0.475445,0.474033,-1.564090,-2.311673,-2.084772,-0.799519,0.861657,2.135087,2.207378,0.790749,-0.999789,0.324405,-0.065222,-0.420129,-0.549849,-0.384753,-0.013420,0.364901,0.547212,0.435698,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.202000,2.297144,-0.084595,0.339420,slither,0.343601,-0.024192,-0.373243,-0.523714,-0.399374,-0.068154,0.297903,0.504946,0.418546,-1.443085,-1.916894,-1.675017,-0.411865,1.175336,2.135971,1.752233,0.401769,-1.116747,0.250096,-0.151917,-0.468448,-0.529876,-0.303472,0.089034,0.436778,0.552917,0.374893,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.252000,2.291233,-0.081981,0.489998,slither,0.250354,-0.135456,-0.452143,-0.525254,-0.323500,0.037351,0.383997,0.510692,0.340999,-2.171823,-2.399772,-1.398067,0.224683,1.750139,2.331158,1.497961,-0.295103,-1.849248,0.124029,-0.273228,-0.514276,-0.470335,-0.165557,0.235937,0.518124,0.529005,0.262170,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.302000,2.285109,-0.083329,0.628520,slither,0.142386,-0.246434,-0.513129,-0.503649,-0.233710,0.142369,0.449826,0.492058,0.248908,-2.099448,-2.163358,-0.973935,0.625741,1.810492,1.997451,1.045161,-0.459424,-1.727420,0.034052,-0.344620,-0.525667,-0.412690,-0.067073,0.324961,0.552283,0.492149,0.176072,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.352000,2.280863,-0.089351,0.741608,slither,0.024969,-0.353044,-0.550492,-0.456302,-0.133448,0.243603,0.491464,0.446462,0.141916,-2.474232,-2.134558,-0.548910,1.133729,2.158212,1.991583,0.627718,-1.177494,-2.318437,-0.101936,-0.431094,-0.512290,-0.302941,0.083618,0.438962,0.571413,0.408904,0.037650,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.402000,2.279757,-0.099857,0.818200,slither,-0.092454,-0.445237,-0.560757,-0.388906,-0.026429,0.336364,0.507983,0.381069,0.030880,-2.230291,-1.575899,-0.055582,1.522030,2.257566,1.780562,0.118387,-1.429068,-2.076237,-0.189772,-0.472951,-0.483978,-0.218029,0.181087,0.498101,0.561804,0.336915,-0.056978,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.452000,2.283402,-0.116442,0.836836,slither,-0.206641,-0.509537,-0.542577,-0.296282,0.086628,0.417807,0.502545,0.296518,-0.081545,-2.426619,-1.074335,0.684611,2.113313,2.463813,1.295600,-0.298926,-1.856833,-2.311588,-0.311625,-0.509856,-0.415567,-0.080484,0.314453,0.556184,0.513863,0.209073,-0.195757,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.502000,2.290829,-0.137628,0.804270,slither,-0.312598,-0.546096,-0.491667,-0.187259,0.199415,0.472709,0.470924,0.196523,-0.189911,-1.795962,-0.467169,1.305277,2.124306,2.059819,0.899118,-0.807347,-1.871927,-1.962712,-0.382722,-0.516211,-0.354824,0.013770,0.390710,0.572658,0.460910,0.114369,-0.282068,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.552000,2.298565,-0.162061,0.729102,slither,-0.408583,-0.556273,-0.416397,-0.067725,0.306114,0.506049,0.416471,0.089966,-0.289176,-1.719963,0.050749,1.773413,2.655348,2.106741,0.359161,-1.413790,-2.269251,-1.979168,-0.468301,-0.497516,-0.245336,0.152054,0.480548,0.563008,0.354326,-0.034375,-0.395368,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.602000,2.305205,-0.187315,0.613338,slither,-0.479505,-0.536801,-0.319389,0.052315,0.394203,0.511915,0.340356,-0.022510,-0.379108,-1.066796,0.575354,1.981337,2.439267,1.539548,-0.117760,-1.672897,-2.045784,-1.515799,-0.508232,-0.466317,-0.162931,0.238452,0.521772,0.534323,0.268701,-0.133226,-0.456443,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.652000,2.309481,-0.210626,0.481332,slither,-0.529982,-0.496287,-0.214119,0.166233,0.461753,0.492107,0.247239,-0.134427,-0.451731,-0.708947,1.087840,2.306940,2.248575,1.096349,-0.592950,-1.951000,-2.282029,-1.179492,-0.538612,-0.393095,-0.030870,0.353343,0.553022,0.460672,0.125506,-0.272962,-0.521249,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.702000,2.311904,-0.232346,0.326555,slither,-0.552064,-0.434011,-0.104123,0.272123,0.505311,0.451114,0.143651,-0.241531,-0.500581,-0.140649,1.379980,1.865310,1.961943,0.661814,-1.000186,-2.012713,-1.858194,-0.767233,-0.538566,-0.329138,0.058586,0.416445,0.552303,0.393158,0.024309,-0.356410,-0.544797,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.752000,2.311723,-0.250787,0.160692,slither,-0.549221,-0.350704,0.007921,0.366955,0.522162,0.383791,0.034128,-0.339971,-0.526158,0.275661,1.846809,2.210931,1.793522,0.166999,-1.550261,-2.376676,-1.916414,-0.287556,-0.507950,-0.215313,0.188097,0.486086,0.519030,0.269535,-0.128230,-0.460532,-0.548765,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.802000,2.309462,-0.265945,-0.011154,slither,-0.523268,-0.256260,0.122643,0.443051,0.514082,0.298963,-0.077779,-0.420671,-0.527442,0.656914,1.764156,2.012717,1.268642,-0.349195,-1.824781,-2.188080,-1.448153,0.204128,-0.468377,-0.131188,0.267185,0.513514,0.476163,0.175725,-0.226029,-0.512960,-0.530545,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.852000,2.305009,-0.277545,-0.183841,slither,-0.472165,-0.150671,0.231477,0.499088,0.483379,0.198149,-0.190246,-0.480424,-0.500971,1.325168,2.345223,2.205126,0.902461,-0.871869,-2.154124,-2.241167,-0.800683,0.994924,-0.382991,0.001199,0.369141,0.524319,0.384392,0.025376,-0.359141,-0.561889,-0.473139,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.902000,2.298473,-0.286556,-0.362118,slither,-0.400632,-0.036999,0.335413,0.532742,0.430214,0.092867,-0.290586,-0.512184,-0.448741,1.429480,2.071671,1.966391,0.412560,-1.224204,-2.094014,-1.742310,-0.412516,1.208397,-0.312264,0.088686,0.422060,0.510154,0.306885,-0.077476,-0.435483,-0.573828,-0.417083,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
149.952000,2.291686,-0.291489,-0.531636,slither,-0.306491,0.078332,0.428195,0.539471,0.355626,-0.017326,-0.374662,-0.521579,-0.375434,2.281110,2.636682,1.705915,-0.123449,-1.721713,-2.309851,-1.565837,0.097916,1.680925,-0.180787,0.221583,0.483776,0.466361,0.179952,-0.220490,-0.518812,-0.553659,-0.305064,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.002000,2.285407,-0.292135,-0.687859,slither,-0.197429,0.194344,0.498480,0.522534,0.264607,-0.126762,-0.440852,-0.504262,-0.285625,2.012172,1.801196,1.264019,-0.327784,-1.776106,-2.126712,-1.092116,0.591561,1.785364,-0.085497,0.302263,0.506552,0.419011,0.087885,-0.307870,-0.554614,-0.518671,-0.218062,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.052000,2.280514,-0.288172,-0.822617,slither,-0.076516,0.309180,0.545281,0.482958,0.162100,-0.231323,-0.483444,-0.461002,-0.180578,2.449064,2.168415,0.785251,-1.043046,-2.225512,-2.037623,-0.578822,1.147896,2.267783,0.059022,0.402802,0.509159,0.322288,-0.056266,-0.422093,-0.577615,-0.438107,-0.077165,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.102000,2.279122,-0.279236,-0.920041,slither,0.045879,0.410077,0.568158,0.417350,0.051533,-0.324536,-0.504759,-0.397488,-0.069444,2.233205,1.790989,0.085190,-1.479590,-2.117612,-1.516855,-0.181037,1.480360,1.941199,0.152088,0.453157,0.489781,0.243576,-0.152073,-0.483583,-0.571791,-0.368095,0.019466,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.152000,2.281284,-0.267490,-0.982466,slither,0.165215,0.495841,0.563362,0.333695,-0.060337,-0.397543,-0.499203,-0.313260,0.043920,2.187009,1.542997,-0.162661,-1.793696,-2.306607,-1.402058,0.282412,1.878971,2.444958,0.279602,0.499805,0.430531,0.110222,-0.287969,-0.549097,-0.531767,-0.244010,0.161025,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.202000,2.289358,-0.250703,-0.983476,slither,0.276068,0.545769,0.528446,0.228969,-0.171236,-0.452181,-0.469606,-0.218288,0.155782,1.985648,0.436568,-1.149300,-2.212268,-2.026435,-0.761619,0.779221,1.770758,2.087873,0.352729,0.510249,0.372688,0.015131,-0.369280,-0.572994,-0.485426,-0.152300,0.248891,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.252000,2.302172,-0.228044,-0.918142,slither,0.371496,0.565816,0.457064,0.108766,-0.276862,-0.486116,-0.417796,-0.116081,0.259767,1.812972,-0.059918,-1.879432,-2.593956,-2.047645,-0.555759,1.187082,2.249130,2.097307,0.438966,0.494128,0.262859,-0.129469,-0.471055,-0.577330,-0.389996,-0.008313,0.364167,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.302000,2.315390,-0.201426,-0.799155,slither,0.448777,0.550998,0.356634,-0.018335,-0.366686,-0.495145,-0.347029,-0.010592,0.350415,1.157948,-0.652021,-2.209073,-2.459967,-1.469886,0.085180,1.489025,2.092882,1.439129,0.478235,0.462672,0.177559,-0.222839,-0.522391,-0.559084,-0.311959,0.087638,0.426544,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.352000,2.325266,-0.174522,-0.651355,slither,0.502953,0.508030,0.242555,-0.139488,-0.433320,-0.480881,-0.261010,0.096589,0.423394,0.562842,-1.317625,-2.498153,-2.438427,-1.128813,0.579593,1.886390,2.216422,1.303877,0.506781,0.386850,0.038056,-0.351161,-0.570673,-0.501416,-0.179287,0.224120,0.493595,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.402000,2.331511,-0.147113,-0.472134,slither,0.526795,0.440493,0.121171,-0.251428,-0.478364,-0.442769,-0.168172,0.200155,0.475133,0.071288,-1.569358,-2.412468,-2.037266,-0.685628,0.897788,1.867907,1.772163,0.838019,0.504716,0.319483,-0.058462,-0.425038,-0.582264,-0.444501,-0.084409,0.306048,0.518609,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.452000,2.333763,-0.120811,-0.273687,slither,0.520713,0.352181,0.001571,-0.348591,-0.503917,-0.388264,-0.066925,0.295799,0.504923,-0.260370,-1.947713,-2.521089,-1.894293,-0.368842,1.251351,2.267005,1.780930,0.352759,0.483975,0.211452,-0.188803,-0.501154,-0.557137,-0.325859,0.069420,0.417435,0.532283,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.502000,2.331519,-0.101081,-0.089775,slither,0.499771,0.256140,-0.111726,-0.426975,-0.506287,-0.319024,0.037693,0.381182,0.512551,-0.548629,-1.839903,-2.108651,-1.415491,0.012848,1.440426,2.270736,1.592490,0.037342,0.450960,0.130424,-0.269303,-0.533171,-0.519034,-0.233929,0.169699,0.475802,0.520667,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.552000,2.326829,-0.087468,0.085743,slither,0.455884,0.151895,-0.221821,-0.485473,-0.483702,-0.230611,0.143082,0.448880,0.495966,-1.179415,-2.299552,-2.341659,-0.944763,0.759752,2.027846,2.166064,1.101437,-0.786507,0.373202,-0.000274,-0.376037,-0.552301,-0.434332,-0.085290,0.307666,0.533812,0.471939,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.602000,2.321194,-0.078266,0.254572,slither,0.391544,0.043043,-0.323326,-0.521305,-0.440025,-0.130317,0.247319,0.491782,0.452328,-1.447782,-2.314532,-1.992098,-0.588531,0.964105,2.124127,2.032342,0.557377,-1.030439,0.305771,-0.088740,-0.433849,-0.544468,-0.361344,0.017150,0.387798,0.551597,0.420541,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.652000,2.315994,-0.073622,0.413161,slither,0.307948,-0.070699,-0.412297,-0.533032,-0.373455,-0.024104,0.338918,0.508298,0.384888,-2.048360,-2.598816,-1.654268,0.005409,1.541504,2.213356,1.702291,0.144323,-1.548048,0.186942,-0.216146,-0.495643,-0.502017,-0.232301,0.168316,0.484401,0.545883,0.319316,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.702000,2.309957,-0.072424,0.565217,slither,0.206696,-0.184177,-0.485232,-0.525958,-0.292456,0.084174,0.414283,0.502748,0.302821,-1.839616,-2.041105,-1.242626,0.280169,1.643914,2.041156,1.322263,-0.255117,-1.595451,0.100074,-0.293189,-0.517860,-0.454045,-0.136661,0.263306,0.530554,0.520999,0.239099,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.752000,2.305682,-0.076011,0.690863,slither,0.094196,-0.292928,-0.536742,-0.492531,-0.195154,0.188335,0.468938,0.473647,0.203089,-2.488681,-2.178732,-0.863537,0.896758,2.172587,2.212054,0.900071,-0.903153,-2.202827,-0.035881,-0.391801,-0.521774,-0.356991,0.013187,0.389179,0.568283,0.453453,0.105373,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.802000,2.303658,-0.085057,0.783803,slither,-0.022680,-0.394276,-0.560720,-0.433282,-0.090905,0.286711,0.501124,0.419886,0.096295,-1.946597,-1.877267,-0.295402,1.309804,2.104037,1.811524,0.393116,-1.262693,-2.011449,-0.126244,-0.443315,-0.504693,-0.278503,0.112817,0.458214,0.571279,0.390279,0.011281,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.852000,2.305445,-0.098653,0.833886,slither,-0.140666,-0.475107,-0.558208,-0.352438,0.020753,0.374665,0.506233,0.343623,-0.018059,-2.385722,-1.307251,0.287405,1.896625,2.266781,1.652969,-0.167133,-1.817525,-2.423022,-0.254772,-0.495612,-0.451160,-0.146422,0.253920,0.533881,0.542076,0.272954,-0.130220,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.902000,2.311847,-0.117530,0.831625,slither,-0.251516,-0.529021,-0.525981,-0.252798,0.134464,0.442499,0.485955,0.249406,-0.130579,-1.980515,-0.731897,0.995080,2.164535,2.350719,1.081788,-0.633992,-1.801345,-1.908155,-0.332310,-0.512623,-0.398813,-0.053089,0.337893,0.563187,0.500762,0.182980,-0.220763,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
150.952000,2.319225,-0.140890,0.780586,slither,-0.355987,-0.556883,-0.465179,-0.139329,0.246995,0.489657,0.445472,0.146616,-0.235708,-2.040774,-0.419772,1.392151,2.305918,2.100607,0.873733,-0.951709,-2.276196,-2.196257,-0.430386,-0.510010,-0.299300,0.087681,0.442276,0.573211,0.409229,0.037336,-0.343897,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
151.002000,2.326307,-0.166584,0.687073,slither,-0.442900,-0.554616,-0.379541,-0.020131,0.345770,0.511402,0.384260,0.040089,-0.330070,-1.367172,0.299950,1.886414,2.121624,1.802900,0.199600,-1.341212,-2.139016,-1.727969,-0.480391,-0.489328,-0.221697,0.178050,0.494568,0.557173,0.331435,-0.062342,-0.413683,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
151.052000,2.332691,-0.192181,0.556508,slither,-0.503919,-0.522173,-0.276141,0.098230,0.425787,0.503987,0.301215,-0.072892,-0.413357,-1.019192,0.812084,2.186748,2.478994,1.348437,-0.345975,-1.869317,-2.425005,-1.503105,-0.528426,-0.431433,-0.094328,0.301480,0.543078,0.500307,0.195608,-0.208025,-0.494505,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
151.102000,2.336264,-0.215326,0.409903,slither,-0.541055,-0.470675,-0.169039,0.213581,0.482097,0.475311,0.204975,-0.182905,-0.475815,-0.499024,1.139248,2.254582,2.227672,0.856237,-0.854027,-2.008492,-1.917792,-1.050925,-0.540259,-0.375937,-0.005247,0.372615,0.554603,0.442783,0.096883,-0.297755,-0.529635,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
151.152000,2.336662,-0.236355,0.246901,slither,-0.552903,-0.400210,-0.054593,0.315057,0.516827,0.424991,0.097465,-0.286803,-0.513952,0.026315,1.658087,2.208408,1.932355,0.446326,-1.230950,-2.198715,-2.073034,-0.553565,-0.527202,-0.271980,0.127427,0.456796,0.539484,0.331224,-0.056122,-0.414589,-0.551712,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
